VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
11/09/2021 10:00:00 AM,Somerset,49,11603,15,10364,4,1213,53,12816,19,11577
11/10/2021 10:00:00 AM,Somerset,29,11632,3,10367,,1213,,12845,,11580
11/11/2021 10:00:00 AM,Somerset,6,11638,2,10369,1,1214,7,12852,3,11583
11/12/2021 10:00:00 AM,Somerset,18,11656,5,10374,2,1216,20,12872,7,11590
11/13/2021 10:00:00 AM,Somerset,32,11688,3,10377,1,1217,33,12905,4,11594
11/14/2021 10:00:00 AM,Somerset,7,11695,1,10378,,1217,,12912,,11595
11/15/2021 10:00:00 AM,Somerset,17,11712,12,10390,1,1218,18,12930,13,11608
11/16/2021 10:00:00 AM,Somerset,19,11731,9,10399,1,1219,20,12950,10,11618
11/17/2021 10:00:00 AM,Somerset,19,11750,6,10405,1,1220,20,12970,7,11625
11/18/2021 10:00:00 AM,Somerset,14,11764,9,10414,2,1222,16,12986,11,11636
11/19/2021 10:00:00 AM,Somerset,11,11775,7,10421,,1222,,12997,,11643
11/20/2021 10:00:00 AM,Somerset,3,11778,1,10422,,1222,,13000,,11644
11/21/2021 10:00:00 AM,Somerset,4,11782,2,10424,,1222,,13004,,11646
11/22/2021 10:00:00 AM,Somerset,12,11794,9,10433,3,1225,15,13019,12,11658
11/23/2021 10:00:00 AM,Somerset,14,11808,6,10439,2,1227,16,13035,8,11666
11/24/2021 10:00:00 AM,Somerset,15,11823,7,10446,3,1230,18,13053,10,11676
11/26/2021 10:00:00 AM,Somerset,11,11834,3,10449,,1230,,13064,,11679
11/27/2021 10:00:00 AM,Somerset,3,11837,1,10450,1,1231,4,13068,2,11681
11/28/2021 10:00:00 AM,Somerset,2,11839,7,10457,1,1232,3,13071,8,11689
11/29/2021 10:00:00 AM,Somerset,8,11847,15,10472,2,1234,10,13081,17,11706
10/14/2021 11:00:00 AM,Unknown,488,224483,186,170370,19,21253,507,245736,205,191623
10/15/2021 11:00:00 AM,Unknown,559,225042,228,170598,35,21288,594,246330,263,191886
10/16/2021 11:00:00 AM,Unknown,280,225322,158,170756,12,21300,292,246622,170,192056
10/17/2021 11:00:00 AM,Unknown,187,225509,90,170846,2,21302,189,246811,92,192148
10/18/2021 11:00:00 AM,Unknown,533,226042,212,171058,26,21328,559,247370,238,192386
10/19/2021 11:00:00 AM,Unknown,447,226489,193,171251,23,21351,470,247840,216,192602
10/20/2021 11:00:00 AM,Unknown,465,226954,182,171433,26,21377,491,248331,208,192810
10/21/2021 11:00:00 AM,Unknown,464,227418,190,171623,17,21394,481,248812,207,193017
10/22/2021 11:00:00 AM,Unknown,813,228231,246,171869,39,21433,852,249664,285,193302
10/23/2021 11:00:00 AM,Unknown,538,228769,139,172008,11,21444,549,250213,150,193452
10/24/2021 11:00:00 AM,Unknown,383,229152,96,172104,12,21456,395,250608,108,193560
10/25/2021 11:00:00 AM,Unknown,959,230111,210,172314,37,21493,996,251604,247,193807
10/26/2021 11:00:00 AM,Unknown,882,230993,177,172491,27,21520,909,252513,204,194011
10/27/2021 11:00:00 AM,Unknown,931,231924,206,172697,45,21565,976,253489,251,194262
10/28/2021 11:00:00 AM,Unknown,873,232797,197,172894,35,21600,908,254397,232,194494
10/29/2021 11:00:00 AM,Unknown,915,233712,222,173116,43,21643,958,255355,265,194759
10/30/2021 11:00:00 AM,Unknown,462,234174,113,173229,13,21656,475,255830,126,194885
10/31/2021 11:00:00 AM,Unknown,340,234514,76,173305,7,21663,347,256177,83,194968
11/01/2021 11:00:00 AM,Unknown,855,235369,218,173523,26,21689,881,257058,244,195212
11/02/2021 11:00:00 AM,Unknown,852,236221,192,173715,51,21740,903,257961,243,195455
11/03/2021 11:00:00 AM,Unknown,889,237110,173,173888,43,21783,932,258893,216,195671
11/04/2021 11:00:00 AM,Unknown,896,238006,206,174094,30,21813,926,259819,236,195907
11/05/2021 11:00:00 AM,Unknown,1144,239150,223,174317,62,21875,1206,261025,285,196192
11/06/2021 11:00:00 AM,Unknown,897,240047,118,174435,16,21891,913,261938,134,196326
11/07/2021 10:00:00 AM,Unknown,611,240658,76,174511,15,21906,626,262564,91,196417
11/08/2021 10:00:00 AM,Unknown,985,241643,185,174696,35,21941,1020,263584,220,196637
11/09/2021 10:00:00 AM,Unknown,1081,242724,205,174901,25,21966,1106,264690,230,196867
11/10/2021 10:00:00 AM,Unknown,1091,243815,167,175068,29,21995,1120,265810,196,197063
11/30/2021 10:00:00 AM,Somerset,16,11863,8,10480,4,1238,20,13101,12,11718
12/01/2021 10:00:00 AM,Somerset,16,11879,29,10509,3,1241,19,13120,32,11750
12/02/2021 10:00:00 AM,Somerset,12,11891,8,10517,3,1244,15,13135,11,11761
12/03/2021 10:00:00 AM,Somerset,76,11967,49,10566,1,1245,77,13212,50,11811
12/04/2021 10:00:00 AM,Somerset,16,11983,13,10579,1,1246,17,13229,14,11825
12/05/2021 10:00:00 AM,Somerset,2,11985,5,10584,,1246,,13231,,11830
12/06/2021 10:00:00 AM,Somerset,7,11992,12,10596,4,1250,11,13242,16,11846
12/07/2021 10:00:00 AM,Somerset,6,11998,11,10607,,1250,,13248,,11857
12/08/2021 10:00:00 AM,Somerset,28,12026,14,10621,2,1252,30,13278,16,11873
12/09/2021 10:00:00 AM,Somerset,6,12032,7,10628,3,1255,9,13287,10,11883
12/10/2021 10:00:00 AM,Somerset,17,12049,8,10636,1,1256,18,13305,9,11892
12/11/2021 10:00:00 AM,Somerset,5,12054,1,10637,,1256,,13310,,11893
12/16/2020 10:00:00 AM,Wicomico,2,2,,0,,0,,2,,0
12/17/2020 10:00:00 AM,Wicomico,84,86,,0,,0,,86,,0
12/18/2020 10:00:00 AM,Wicomico,333,419,1,1,,0,,419,,1
12/19/2020 10:00:00 AM,Wicomico,129,548,,1,,0,,548,,1
12/20/2020 10:00:00 AM,Wicomico,2,550,,1,,0,,550,,1
12/21/2020 10:00:00 AM,Wicomico,28,578,2,3,,0,,578,,3
12/22/2020 10:00:00 AM,Wicomico,69,647,,3,,0,,647,,3
12/23/2020 10:00:00 AM,Wicomico,185,832,1,4,,0,,832,,4
12/24/2020 10:00:00 AM,Wicomico,127,959,1,5,,0,,959,,5
12/25/2020 10:00:00 AM,Wicomico,3,962,,5,,0,,962,,5
12/26/2020 10:00:00 AM,Wicomico,5,967,1,6,,0,,967,,6
12/27/2020 10:00:00 AM,Wicomico,14,981,,6,,0,,981,,6
12/28/2020 10:00:00 AM,Wicomico,303,1284,2,8,,0,,1284,,8
12/29/2020 10:00:00 AM,Wicomico,491,1775,3,11,,0,,1775,,11
12/30/2020 10:00:00 AM,Wicomico,307,2082,4,15,,0,,2082,,15
12/31/2020 10:00:00 AM,Wicomico,200,2282,,15,,0,,2282,,15
11/11/2021 10:00:00 AM,Unknown,1239,245054,156,175224,47,22042,1286,267096,203,197266
11/12/2021 10:00:00 AM,Unknown,1154,246208,196,175420,30,22072,1184,268280,226,197492
11/13/2021 10:00:00 AM,Unknown,787,246995,105,175525,7,22079,794,269074,112,197604
11/14/2021 10:00:00 AM,Unknown,458,247453,60,175585,10,22089,468,269542,70,197674
11/15/2021 10:00:00 AM,Unknown,818,248271,181,175766,18,22107,836,270378,199,197873
11/16/2021 10:00:00 AM,Unknown,939,249210,178,175944,22,22129,961,271339,200,198073
11/17/2021 10:00:00 AM,Unknown,902,250112,178,176122,26,22155,928,272267,204,198277
11/18/2021 10:00:00 AM,Unknown,998,251110,159,176281,41,22196,1039,273306,200,198477
11/19/2021 10:00:00 AM,Unknown,1138,252248,175,176456,48,22244,1186,274492,223,198700
11/20/2021 10:00:00 AM,Unknown,934,253182,87,176543,14,22258,948,275440,101,198801
11/21/2021 10:00:00 AM,Unknown,654,253836,75,176618,20,22278,674,276114,95,198896
11/22/2021 10:00:00 AM,Unknown,1264,255100,194,176812,29,22307,1293,277407,223,199119
11/23/2021 10:00:00 AM,Unknown,1335,256435,157,176969,22,22329,1357,278764,179,199298
11/24/2021 10:00:00 AM,Unknown,1099,257534,154,177123,24,22353,1123,279887,178,199476
11/25/2021 10:00:00 AM,Unknown,34,257568,6,177129,,22353,,279921,,199482
11/26/2021 10:00:00 AM,Unknown,1260,258828,189,177318,17,22370,1277,281198,206,199688
11/27/2021 10:00:00 AM,Unknown,683,259511,270,177588,14,22384,697,281895,284,199972
11/28/2021 10:00:00 AM,Unknown,561,260072,289,177877,8,22392,569,282464,297,200269
11/29/2021 10:00:00 AM,Unknown,749,260821,350,178227,17,22409,766,283230,367,200636
11/30/2021 10:00:00 AM,Unknown,821,261642,350,178577,29,22438,850,284080,379,201015
12/01/2021 10:00:00 AM,Unknown,1071,262713,400,178977,28,22466,1099,285179,428,201443
12/02/2021 10:00:00 AM,Unknown,1194,263907,428,179405,28,22494,1222,286401,456,201899
12/03/2021 10:00:00 AM,Unknown,1341,265248,398,179803,33,22527,1374,287775,431,202330
12/04/2021 10:00:00 AM,Unknown,736,265984,296,180099,17,22544,753,288528,313,202643
12/05/2021 10:00:00 AM,Unknown,495,266479,121,180220,9,22553,504,289032,130,202773
12/06/2021 10:00:00 AM,Unknown,1104,267583,262,180482,21,22574,1125,290157,283,203056
12/07/2021 10:00:00 AM,Unknown,993,268576,273,180755,25,22599,1018,291175,298,203354
12/08/2021 10:00:00 AM,Unknown,977,269553,223,180978,27,22626,1004,292179,250,203604
12/09/2021 10:00:00 AM,Unknown,904,270457,226,181204,23,22649,927,293106,249,203853
12/10/2021 10:00:00 AM,Unknown,970,271427,234,181438,16,22665,986,294092,250,204103
12/11/2021 10:00:00 AM,Unknown,248,271675,129,181567,6,22671,254,294346,135,204238
01/01/2021 10:00:00 AM,Wicomico,126,2408,6,21,,0,,2408,,21
01/02/2021 10:00:00 AM,Wicomico,163,2571,1,22,,0,,2571,,22
01/03/2021 10:00:00 AM,Wicomico,45,2616,2,24,,0,,2616,,24
01/04/2021 10:00:00 AM,Wicomico,112,2728,3,27,,0,,2728,,27
01/05/2021 10:00:00 AM,Wicomico,266,2994,2,29,,0,,2994,,29
01/06/2021 10:00:00 AM,Wicomico,250,3244,6,35,,0,,3244,,35
01/07/2021 10:00:00 AM,Wicomico,217,3461,102,137,,0,,3461,,137
01/08/2021 10:00:00 AM,Wicomico,235,3696,326,463,,0,,3696,,463
01/09/2021 10:00:00 AM,Wicomico,147,3843,109,572,,0,,3843,,572
01/10/2021 10:00:00 AM,Wicomico,2,3845,2,574,,0,,3845,,574
01/11/2021 10:00:00 AM,Wicomico,228,4073,19,593,,0,,4073,,593
01/12/2021 10:00:00 AM,Wicomico,162,4235,34,627,,0,,4235,,627
01/13/2021 10:00:00 AM,Wicomico,162,4397,155,782,,0,,4397,,782
01/14/2021 10:00:00 AM,Wicomico,454,4851,103,885,,0,,4851,,885
01/15/2021 10:00:00 AM,Wicomico,527,5378,20,905,,0,,5378,,905
01/16/2021 10:00:00 AM,Wicomico,51,5429,3,908,,0,,5429,,908
01/17/2021 10:00:00 AM,Wicomico,14,5443,15,923,,0,,5443,,923
01/18/2021 10:00:00 AM,Wicomico,541,5984,28,951,,0,,5984,,951
01/19/2021 10:00:00 AM,Wicomico,462,6446,165,1116,,0,,6446,,1116
01/20/2021 10:00:00 AM,Wicomico,381,6827,31,1147,,0,,6827,,1147
01/21/2021 10:00:00 AM,Wicomico,714,7541,62,1209,,0,,7541,,1209
01/22/2021 10:00:00 AM,Wicomico,490,8031,103,1312,,0,,8031,,1312
01/23/2021 10:00:00 AM,Wicomico,221,8252,108,1420,,0,,8252,,1420
01/24/2021 10:00:00 AM,Wicomico,18,8270,32,1452,,0,,8270,,1452
01/25/2021 10:00:00 AM,Wicomico,401,8671,285,1737,,0,,8671,,1737
01/26/2021 10:00:00 AM,Wicomico,247,8918,307,2044,,0,,8918,,2044
01/27/2021 10:00:00 AM,Wicomico,253,9171,309,2353,,0,,9171,,2353
01/28/2021 10:00:00 AM,Wicomico,230,9401,160,2513,,0,,9401,,2513
01/29/2021 10:00:00 AM,Wicomico,466,9867,163,2676,,0,,9867,,2676
01/30/2021 10:00:00 AM,Wicomico,438,10305,82,2758,,0,,10305,,2758
01/31/2021 10:00:00 AM,Wicomico,6,10311,35,2793,,0,,10311,,2793
02/01/2021 10:00:00 AM,Wicomico,618,10929,56,2849,,0,,10929,,2849
02/02/2021 10:00:00 AM,Wicomico,287,11216,283,3132,,0,,11216,,3132
02/03/2021 10:00:00 AM,Wicomico,486,11702,178,3310,,0,,11702,,3310
02/04/2021 10:00:00 AM,Wicomico,598,12300,351,3661,,0,,12300,,3661
02/05/2021 10:00:00 AM,Wicomico,259,12559,353,4014,,0,,12559,,4014
02/06/2021 10:00:00 AM,Wicomico,78,12637,25,4039,,0,,12637,,4039
02/07/2021 10:00:00 AM,Wicomico,69,12706,12,4051,,0,,12706,,4051
02/08/2021 10:00:00 AM,Wicomico,172,12878,323,4374,,0,,12878,,4374
02/09/2021 10:00:00 AM,Wicomico,203,13081,175,4549,,0,,13081,,4549
02/10/2021 10:00:00 AM,Wicomico,509,13590,348,4897,,0,,13590,,4897
02/11/2021 10:00:00 AM,Wicomico,456,14046,448,5345,,0,,14046,,5345
02/12/2021 10:00:00 AM,Wicomico,82,14128,54,5399,,0,,14128,,5399
02/13/2021 10:00:00 AM,Wicomico,24,14152,46,5445,,0,,14152,,5445
02/14/2021 10:00:00 AM,Wicomico,16,14168,2,5447,,0,,14168,,5447
02/15/2021 10:00:00 AM,Wicomico,38,14206,411,5858,,0,,14206,,5858
02/16/2021 10:00:00 AM,Wicomico,264,14470,572,6430,,0,,14470,,6430
02/17/2021 10:00:00 AM,Wicomico,349,14819,474,6904,,0,,14819,,6904
02/18/2021 10:00:00 AM,Wicomico,129,14948,441,7345,,0,,14948,,7345
02/19/2021 10:00:00 AM,Wicomico,260,15208,718,8063,,0,,15208,,8063
02/20/2021 10:00:00 AM,Wicomico,357,15565,217,8280,,0,,15565,,8280
